Id,LotFrontage,LotArea,LotConfig,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MoSold,YrSold,SaleCondition,SalePrice,Gar2,Shed,TenC,TotalBath,Bedroom/Bathroom
473,35.0,3675,Inside,6,6,5,2005,2005,VinylSd,VinylSd,BrkFace,80.0,3,3,PConc,4,3,Gd,6,547,5,1072,2,1,3,5,6,0,0,2005.0,2,2,525,3,3,3,0,28,0,0,0,0,0,0,6,2008,Normal,148000,0,0,0,2,1.0
474,110.0,14977,Inside,24,8,5,2006,2007,VinylSd,VinylSd,BrkFace,304.0,4,3,PConc,5,3,Gd,6,1976,5,1976,2,1,4,7,6,1,5,2006.0,2,3,908,3,3,3,250,63,0,0,0,0,0,0,7,2007,Partial,440000,0,0,0,3,0.6666666666666666
475,41.0,5330,Inside,25,8,5,2000,2000,Other,CmentBd,None,0.0,4,3,PConc,4,3,Av,6,1494,5,1652,2,1,5,6,6,0,0,2000.0,2,2,499,3,3,3,96,48,0,0,0,0,0,0,8,2007,Normal,251000,0,0,0,3,0.6666666666666666
476,80.0,8480,Corner,12,5,6,1963,1963,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,NoExposure,6,970,3,970,2,1,3,5,6,0,0,1996.0,1,2,624,3,3,3,0,24,0,0,192,0,0,0,7,2007,Normal,132500,0,0,0,2,1.0
477,75.0,13125,Inside,20,6,5,1997,1998,VinylSd,VinylSd,BrkFace,215.0,3,3,PConc,4,3,Gd,6,1478,5,1493,3,1,4,7,6,1,3,1997.0,3,2,508,3,3,3,140,39,0,0,0,0,0,0,4,2008,Normal,208900,0,0,0,3,1.0
478,105.0,13693,Inside,24,9,5,2006,2006,VinylSd,VinylSd,BrkFace,772.0,5,3,PConc,4,3,Av,1,2153,5,2643,3,1,5,9,6,1,4,2006.0,3,3,694,3,3,3,414,84,0,0,0,0,0,0,3,2007,Normal,380000,0,0,0,3,1.0
479,79.0,10637,Inside,20,8,5,2007,2008,VinylSd,VinylSd,Stone,336.0,4,3,PConc,5,3,Gd,6,1705,5,1718,3,1,4,7,6,1,4,2007.0,2,3,826,3,3,3,208,44,0,0,0,0,0,0,9,2009,Normal,297000,0,0,0,3,1.0
480,50.0,5925,Inside,3,4,7,1937,2000,Other,Other,BrkCmn,435.0,3,3,BrkTil,2,3,NoExposure,3,907,3,1131,2,1,3,7,6,0,0,1995.0,1,2,672,3,3,3,0,72,0,0,0,0,0,3,3,2007,Alloca,89471,0,0,0,1,2.0
481,98.0,16033,FR2,24,9,5,2004,2005,VinylSd,VinylSd,BrkFace,378.0,4,3,PConc,5,3,Gd,6,1833,5,1850,3,1,4,8,6,1,4,2004.0,3,3,772,3,3,3,519,112,0,0,0,0,0,0,3,2006,Normal,326000,0,0,0,3,1.0
482,72.0,11846,Inside,24,9,5,2003,2004,VinylSd,VinylSd,BrkFace,562.0,4,3,PConc,5,3,Gd,6,1792,5,1792,2,1,5,6,6,1,4,2003.0,3,3,874,3,3,3,206,49,0,0,0,0,0,0,8,2006,Normal,374000,0,0,0,3,0.6666666666666666
483,50.0,2500,Corner,3,7,8,1915,2005,Other,Other,None,0.0,4,3,PConc,3,3,NoExposure,5,910,5,1826,4,1,5,7,6,1,4,1915.0,1,1,164,2,2,3,0,0,0,0,0,0,0,0,6,2009,Normal,155000,0,0,0,3,1.3333333333333333
484,32.0,4500,FR2,17,6,5,1998,1998,VinylSd,VinylSd,BrkFace,116.0,3,3,PConc,5,3,NoExposure,6,1216,5,1216,2,1,3,5,6,0,0,1998.0,1,2,402,3,3,3,0,125,0,0,0,0,0,0,5,2006,Normal,164000,0,0,0,3,0.6666666666666666
485,65.7408177094673,7758,Corner,12,5,7,1962,2001,HdBoard,Plywood,None,0.0,3,4,CBlock,3,3,NoExposure,5,999,4,999,3,1,4,6,6,0,0,1963.0,1,1,264,3,3,3,0,132,0,0,0,0,0,0,3,2007,Normal,132500,0,0,0,2,1.5
486,80.0,9600,Inside,10,5,7,1950,2007,MetalSd,MetalSd,None,0.0,4,3,CBlock,3,3,NoExposure,5,1113,4,1113,3,1,4,5,6,1,4,1950.0,1,1,264,3,3,3,0,80,120,0,0,0,0,0,7,2009,Normal,147000,0,0,0,1,3.0
487,79.0,10289,Inside,10,5,7,1965,1965,MetalSd,MetalSd,BrkFace,168.0,3,3,CBlock,3,3,NoExposure,5,1073,3,1073,3,1,3,6,6,0,0,1965.0,2,2,515,3,3,3,0,0,0,0,0,0,0,0,6,2007,Normal,156000,0,0,0,3,1.0
488,70.0,12243,Inside,9,5,6,1971,1971,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,Av,5,1484,4,1484,3,1,3,7,6,1,3,1971.0,1,2,487,3,3,3,224,0,0,0,180,0,0,0,2,2007,Normal,175000,0,0,0,2,1.5
489,60.0,10800,Corner,3,5,4,1900,1970,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,3,2,NoExposure,4,954,3,2414,3,2,3,10,5,1,4,1970.0,1,2,520,3,2,1,142,0,0,0,0,0,0,0,5,2006,Normal,160000,0,0,0,2,1.5
490,21.0,1526,Inside,7,4,8,1970,2002,Other,CmentBd,None,0.0,3,4,CBlock,4,3,Av,6,630,3,630,1,1,4,3,6,0,0,1970.0,1,1,286,3,3,3,0,0,0,0,0,0,0,0,5,2009,Normal,86000,0,0,0,2,0.5
491,41.0,2665,Inside,7,5,6,1976,1976,Other,CmentBd,None,0.0,3,3,PConc,4,3,Mn,1,264,3,1304,3,1,3,4,6,1,4,1976.0,3,1,336,3,3,3,141,24,0,0,0,0,0,0,6,2008,Normal,115000,0,0,0,2,1.5
492,79.0,9490,Inside,10,6,7,1941,1950,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,NoExposure,4,806,3,1578,3,1,2,5,6,2,3,1941.0,1,1,240,3,3,3,0,0,32,0,0,0,0,3,8,2006,Normal,133000,0,0,0,2,1.5
493,105.0,15578,Corner,14,6,5,2006,2006,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,NoExposure,1,728,4,1456,3,1,3,8,6,0,0,2006.0,2,2,429,3,3,3,0,0,0,0,0,0,0,0,5,2006,Partial,172785,0,0,0,3,1.0
494,70.0,7931,Inside,10,5,6,1960,1960,Other,Wd Sdng,None,0.0,3,3,CBlock,3,3,NoExposure,4,1269,3,1269,3,1,3,6,6,1,2,1964.0,1,1,308,3,3,3,0,0,0,0,0,0,0,0,6,2008,Normal,155000,0,0,0,2,1.5
495,50.0,5784,Inside,3,5,8,1938,1996,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,3,NoExposure,1,190,4,886,2,1,3,4,6,0,0,1938.0,1,1,273,3,3,3,144,20,80,0,0,0,0,0,12,2009,Normal,91300,0,0,0,1,2.0
496,60.0,7879,Inside,2,4,5,1920,1950,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,NoExposure,3,720,3,720,2,1,3,4,6,0,0,0.0,0,0,0,0,0,1,0,523,115,0,0,0,0,2,11,2009,Abnorml,34900,0,0,0,1,2.0
497,80.72452532386335,12692,Inside,18,8,5,1992,1993,Other,Other,None,0.0,4,3,PConc,4,3,NoExposure,6,3200,5,3228,4,1,4,10,6,1,4,1992.0,2,2,546,3,3,3,264,75,291,0,0,0,0,0,5,2007,Normal,430000,0,0,0,4,1.0
498,60.0,9120,Inside,8,7,6,1925,1950,Wd Sdng,Wd Sdng,None,0.0,3,4,PConc,3,3,NoExposure,3,1026,5,1820,4,1,3,8,6,0,0,1925.0,1,1,240,3,3,1,0,100,0,0,0,0,0,4,6,2008,Normal,184000,0,0,0,3,1.3333333333333333
499,65.0,7800,Inside,12,5,7,1967,2004,HdBoard,HdBoard,BrkFace,89.0,3,3,PConc,3,3,NoExposure,5,864,5,899,3,1,4,5,6,0,0,1967.0,3,1,288,3,3,3,64,0,0,0,0,0,0,3,6,2009,Normal,130000,0,0,0,1,3.0
500,70.0,7535,Inside,10,5,7,1958,1985,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,NoExposure,4,912,2,912,2,1,3,5,6,0,0,1958.0,3,1,297,3,3,3,12,285,0,0,0,0,0,1,6,2007,Normal,120000,0,480,0,2,1.0
501,21.0,1890,Inside,4,6,5,1973,1973,HdBoard,HdBoard,BrkFace,285.0,3,3,CBlock,3,3,NoExposure,4,672,3,1218,3,1,3,7,6,0,0,1973.0,1,1,264,3,3,3,144,28,0,0,0,0,0,0,5,2007,Normal,113000,0,0,0,2,1.5
502,75.0,9803,Inside,22,7,5,2005,2005,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,NoExposure,6,866,4,1768,3,1,4,7,6,0,0,2005.0,2,2,603,3,3,3,0,108,0,0,0,0,0,0,2,2008,Normal,226700,0,0,0,3,1.0
503,70.0,9170,Corner,6,5,7,1965,1965,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,NoExposure,5,1214,5,1214,2,1,3,6,6,0,0,1965.0,1,2,461,2,2,3,0,0,184,0,0,0,0,4,4,2007,Normal,140000,0,400,0,2,1.0
504,100.0,15602,Inside,15,7,8,1959,1997,Other,Wd Sdng,None,0.0,3,3,CBlock,3,3,NoExposure,5,1501,3,1801,1,1,3,6,6,2,3,1959.0,3,2,484,3,3,3,0,54,0,0,161,0,0,2,3,2010,Normal,289000,0,0,0,3,0.3333333333333333
505,24.0,2308,Inside,11,6,5,1974,1974,Plywood,Other,None,0.0,3,3,CBlock,3,3,NoExposure,5,855,3,1322,3,1,3,6,6,1,2,1974.0,1,2,440,3,3,3,260,0,0,0,0,0,0,0,6,2009,Normal,147000,0,0,0,4,0.75
506,60.0,7596,Inside,3,5,5,1952,1952,Wd Sdng,Wd Sdng,BrkFace,360.0,3,3,CBlock,3,3,NoExposure,1,960,4,1960,4,2,3,10,6,0,0,1952.0,1,2,400,3,3,1,0,0,0,0,0,0,0,0,7,2009,Normal,124500,0,0,0,2,2.0
507,80.0,9554,Inside,13,8,5,1993,1994,VinylSd,VinylSd,BrkFace,125.0,4,3,PConc,4,3,NoExposure,6,777,5,1911,3,1,4,8,6,1,3,1993.0,2,2,471,3,3,3,182,81,0,0,0,0,0,0,9,2006,Normal,215000,0,0,0,3,1.0
508,75.0,7862,Inside,22,6,5,2009,2009,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,NoExposure,6,1218,5,1218,2,1,4,4,6,0,0,2009.0,3,2,676,3,3,3,0,102,0,0,0,0,0,0,9,2009,Partial,208300,0,0,0,2,1.0
509,60.0,9600,Inside,3,7,9,1928,2005,MetalSd,MetalSd,None,0.0,3,5,BrkTil,3,3,NoExposure,3,689,5,1378,3,1,4,7,6,1,4,1928.0,1,2,360,3,3,1,0,0,116,0,0,0,0,0,10,2008,Normal,161000,0,0,0,2,1.5
510,80.0,9600,Corner,10,5,6,1959,1959,MetalSd,MetalSd,BrkFace,132.0,3,3,CBlock,3,3,NoExposure,5,1041,5,1041,3,1,3,6,6,0,0,1959.0,2,1,270,3,3,3,224,88,0,0,0,0,0,3,7,2009,Normal,124500,0,0,0,2,1.5
511,75.0,14559,Inside,10,5,7,1951,2000,Wd Sdng,Wd Sdng,BrkCmn,70.0,4,3,CBlock,3,3,NoExposure,4,1008,5,1363,2,1,3,6,6,2,3,1951.0,1,1,288,3,3,3,324,42,0,0,168,0,0,0,6,2009,Normal,164900,0,2000,0,2,1.0
512,40.0,6792,Inside,24,7,5,2005,2006,VinylSd,VinylSd,Stone,94.0,4,3,PConc,4,3,NoExposure,1,1368,5,1368,2,1,4,6,6,1,4,2005.0,2,2,474,3,3,3,132,35,0,0,0,0,0,0,3,2006,Partial,202665,0,0,0,2,1.0
513,70.0,9100,Corner,10,5,5,1958,1958,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,NoExposure,4,864,3,864,3,1,3,5,6,0,0,1964.0,1,2,624,3,3,3,0,0,0,0,0,0,0,0,7,2006,Normal,129900,0,0,0,2,1.5
514,71.0,9187,Corner,17,6,5,1983,1983,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,NoExposure,5,1084,3,1080,3,1,3,5,6,0,0,1983.0,1,2,484,3,3,3,120,0,158,0,0,0,0,0,6,2007,Normal,134000,0,0,0,2,1.5
515,55.0,10594,Inside,15,5,5,1926,1950,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,NoExposure,1,768,2,789,2,1,3,5,6,0,0,1926.0,1,1,200,1,1,3,0,0,112,0,0,0,0,3,6,2007,Normal,96500,0,0,0,1,2.0
516,94.0,12220,Inside,24,10,5,2009,2009,Other,CmentBd,BrkFace,305.0,5,3,CBlock,5,3,NoExposure,6,2006,5,2020,3,1,5,9,6,1,4,2009.0,3,3,900,3,3,3,156,54,0,0,0,0,0,0,9,2009,Partial,402861,0,0,0,4,0.75
517,69.26768643211271,10448,Corner,9,6,6,1972,1972,HdBoard,HdBoard,BrkFace,333.0,3,3,CBlock,3,3,NoExposure,1,689,3,2119,3,1,3,7,6,1,3,1972.0,2,2,583,3,3,3,0,104,0,0,0,0,0,4,8,2009,Abnorml,158000,0,0,0,3,1.0
518,79.0,10208,Inside,18,7,5,1996,1997,VinylSd,VinylSd,BrkFace,921.0,4,3,PConc,4,3,NoExposure,1,1264,5,2344,3,1,4,7,6,1,3,1996.0,2,3,889,3,3,3,220,0,0,0,0,0,0,0,7,2009,Normal,265000,0,0,0,3,1.0
519,42.096433306071084,9531,CulDSac,20,6,5,1998,1998,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,Mn,6,794,5,1796,3,1,3,7,6,0,0,1998.0,2,2,546,3,3,3,0,36,0,0,0,0,0,3,5,2007,Normal,211000,0,0,0,4,0.75
520,53.0,10918,Inside,15,7,9,1926,2004,MetalSd,MetalSd,None,0.0,4,3,BrkTil,4,3,NoExposure,1,1276,5,2080,3,1,4,9,6,2,4,1926.0,1,1,282,3,3,3,0,0,0,0,145,0,0,3,6,2009,Normal,234000,0,0,0,2,1.5
521,60.0,10800,Inside,3,4,7,1900,2000,MetalSd,MetalSd,None,0.0,3,3,BrkTil,0,0,NoBsmt,0,0,3,1294,3,2,3,7,6,0,0,0.0,0,0,0,0,0,1,220,114,210,0,0,0,0,0,8,2008,Normal,106250,0,0,0,2,1.5
522,90.0,11988,Corner,10,6,6,1957,1957,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,NoExposure,3,1244,5,1244,3,1,3,6,6,2,4,1957.0,1,1,336,3,3,3,0,40,0,0,0,0,0,0,5,2007,Normal,150000,0,0,0,2,1.5
523,50.0,5000,Corner,8,6,7,1947,1950,Other,CmentBd,None,0.0,3,4,CBlock,3,3,NoExposure,5,1004,5,1664,3,1,3,7,6,2,4,1950.0,1,2,420,3,3,3,0,24,36,0,0,0,0,0,10,2006,Normal,159000,0,0,0,2,1.5
524,130.0,40094,Inside,6,10,5,2007,2008,Other,CmentBd,Stone,762.0,5,3,PConc,5,3,Gd,6,3138,5,4676,3,1,5,11,6,1,4,2007.0,3,3,884,3,3,3,208,406,0,0,0,0,0,0,10,2007,Partial,184750,0,0,0,5,0.6
525,95.0,11787,Inside,18,7,5,1996,1997,VinylSd,VinylSd,BrkFace,594.0,4,3,PConc,4,3,NoExposure,6,1379,5,2398,3,1,4,8,6,1,3,1996.0,3,3,834,3,3,3,239,60,0,0,0,0,0,0,8,2007,Normal,315750,0,0,0,4,0.75
526,62.0,7500,Inside,22,7,5,2005,2005,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,NoExposure,1,1257,5,1266,3,1,4,6,6,1,3,2005.0,1,2,453,3,3,3,38,144,0,0,0,0,0,0,4,2006,Normal,176000,0,0,0,2,1.5
527,70.0,13300,Inside,10,5,7,1956,2000,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,NoExposure,3,928,3,928,2,1,3,4,6,0,0,1956.0,1,1,252,3,3,3,261,0,156,0,0,0,0,0,6,2007,Normal,132000,0,0,0,1,2.0
528,67.0,14948,Inside,24,9,5,2008,2008,VinylSd,VinylSd,Stone,268.0,5,3,PConc,5,3,Av,6,1452,5,2713,3,1,5,11,6,1,4,2008.0,3,3,858,3,3,3,126,66,0,0,0,0,0,0,11,2008,Partial,446261,0,0,0,4,0.75
529,58.0,9098,Inside,6,4,7,1920,2002,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,Mn,5,528,5,605,2,1,3,5,6,0,0,0.0,0,0,0,0,0,1,0,0,144,0,0,0,0,0,7,2007,Normal,86000,0,0,0,2,1.0
531,85.0,10200,Inside,21,6,5,1988,1989,HdBoard,HdBoard,BrkFace,219.0,4,3,CBlock,4,3,Av,6,1461,5,1509,3,1,4,5,6,1,2,1988.0,2,2,600,3,3,3,224,0,0,0,0,0,0,0,8,2008,Abnorml,175000,0,0,0,3,1.0
532,60.0,6155,FR3,8,6,8,1920,1999,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,2,Mn,1,611,5,1362,3,1,3,6,6,0,0,1920.0,3,2,502,3,2,3,0,0,84,0,0,0,0,0,6,2008,Normal,128000,0,0,0,2,1.5
533,60.0,7200,Inside,10,5,7,1955,2007,VinylSd,VinylSd,None,0.0,3,3,Other,0,0,NoBsmt,0,0,5,827,2,1,3,5,5,1,1,1967.0,1,1,392,3,3,3,0,0,0,0,0,0,0,0,4,2010,Normal,107500,0,0,0,1,2.0
534,50.0,5000,Inside,8,1,3,1946,1950,VinylSd,VinylSd,None,0.0,2,2,Other,0,0,NoBsmt,0,0,2,334,1,1,2,2,6,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2007,Normal,39300,0,0,0,1,1.0
535,74.0,9056,Inside,14,8,5,2004,2004,VinylSd,VinylSd,None,0.0,4,3,PConc,5,4,Av,1,707,5,1414,3,1,4,6,6,1,4,2004.0,3,2,403,3,3,3,100,35,0,0,0,0,0,0,10,2006,Normal,178000,0,0,0,3,1.0
536,70.0,7000,Inside,6,5,7,1910,1991,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,Gd,6,1117,3,1347,3,1,3,5,6,0,0,0.0,0,0,0,0,0,1,85,0,148,0,0,0,0,0,1,2008,Normal,107500,0,0,0,2,1.5
537,57.0,8924,CulDSac,20,7,5,1998,1999,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,Av,1,880,5,1724,3,1,4,8,6,0,0,1998.0,3,2,527,3,3,3,120,155,0,0,0,0,0,0,7,2008,Normal,188000,0,0,0,3,1.0
538,82.8343755993852,12735,FR2,10,4,5,1972,1972,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,NoExposure,4,864,3,864,3,1,3,5,6,0,0,1980.0,1,2,576,3,3,3,216,0,0,0,0,0,0,1,4,2008,Normal,111250,0,0,0,1,3.0
539,80.96531157409049,11553,Inside,12,5,5,1968,1968,Plywood,Plywood,BrkFace,188.0,3,3,CBlock,3,3,NoExposure,4,1051,3,1159,3,1,3,7,6,1,2,1968.0,1,1,336,3,3,3,466,0,0,0,0,0,0,0,7,2006,Normal,158000,0,0,0,2,1.5
540,77.43476150835127,11423,Inside,20,8,5,2001,2002,VinylSd,VinylSd,BrkFace,479.0,4,3,PConc,4,3,Av,6,1581,5,1601,3,1,4,6,6,1,3,2001.0,2,2,670,3,3,3,180,0,0,0,0,0,0,3,5,2010,Normal,272000,0,2000,0,3,1.0
541,85.0,14601,Inside,21,9,5,2006,2006,VinylSd,VinylSd,BrkFace,584.0,5,3,PConc,5,3,Av,6,1838,5,1838,2,1,5,8,6,1,4,2006.0,3,3,765,3,3,3,270,68,0,0,0,0,0,0,3,2009,Normal,315000,0,0,0,3,0.6666666666666666
542,67.49591567793152,11000,FR2,18,8,5,2000,2000,VinylSd,VinylSd,BrkFace,72.0,4,3,PConc,4,3,NoExposure,1,969,5,2285,4,1,4,8,6,1,3,2000.0,3,3,648,3,3,3,0,56,0,0,0,0,0,0,6,2007,Normal,248000,0,0,0,3,1.3333333333333333
543,78.0,10140,Inside,9,7,5,1998,1999,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,NoExposure,2,1650,5,1680,3,1,4,7,4,1,3,1998.0,3,2,583,3,3,3,78,73,0,0,0,0,0,0,6,2009,Normal,213250,0,0,0,3,1.0
544,34.0,4058,Inside,10,7,5,1998,1998,MetalSd,MetalSd,BrkFace,182.0,3,3,PConc,4,3,Av,6,723,5,767,1,1,3,4,6,0,0,1998.0,3,1,367,3,3,3,120,40,0,0,0,0,0,0,6,2007,Normal,133000,0,0,0,2,0.5
545,58.0,17104,Inside,14,7,5,2006,2006,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,Av,6,654,5,1496,3,1,4,7,6,1,4,2006.0,2,2,426,3,3,3,100,24,0,0,0,0,0,0,9,2006,Partial,179665,0,0,0,4,0.75
546,106.71138133557753,13837,Corner,9,7,5,1988,1988,HdBoard,HdBoard,BrkFace,178.0,4,4,PConc,4,4,NoExposure,6,1204,4,2183,4,1,4,9,6,0,0,1988.0,1,3,786,3,3,3,0,0,0,0,0,0,0,0,2,2006,Normal,229000,0,0,0,3,1.3333333333333333
547,70.0,8737,Inside,8,6,7,1923,1950,Other,Wd Sdng,None,0.0,3,3,BrkTil,4,3,NoExposure,3,1065,5,1635,3,1,3,6,6,1,4,1950.0,1,2,440,3,3,3,0,38,0,144,0,0,0,0,5,2007,Normal,210000,0,0,0,2,1.5
548,54.0,7244,Inside,17,5,7,1970,1970,VinylSd,VinylSd,None,0.0,3,4,CBlock,4,3,Av,5,768,5,768,2,1,3,5,6,0,0,1987.0,1,2,624,3,3,3,104,0,0,0,0,0,0,0,4,2007,Normal,129500,0,0,0,2,1.0
549,49.0,8235,Inside,3,5,7,1955,1995,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,NoExposure,2,825,3,825,2,1,3,4,6,0,0,1963.0,2,2,720,3,3,3,140,50,0,0,0,0,0,3,6,2008,Normal,125000,0,0,0,2,1.0
550,75.0,9375,Inside,22,7,5,2003,2004,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,NoExposure,1,912,5,2094,4,1,4,8,6,1,4,2003.0,3,2,615,3,3,3,182,182,0,0,0,0,0,0,11,2009,Normal,263000,0,0,0,3,1.3333333333333333
551,53.0,4043,Inside,11,6,6,1977,1977,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,NoExposure,5,1069,3,1069,2,1,3,4,6,0,0,1977.0,2,2,440,3,3,3,0,55,0,0,200,0,0,0,10,2008,Abnorml,140000,0,0,0,2,1.0
552,50.0,6000,Inside,3,5,6,1957,1957,Other,Other,None,0.0,3,3,CBlock,3,3,NoExposure,3,928,4,928,3,1,3,5,6,0,0,1957.0,3,1,288,3,3,3,0,0,0,0,0,0,0,0,6,2008,Normal,112500,0,0,0,1,3.0
553,87.0,11146,Inside,24,8,5,2006,2006,VinylSd,VinylSd,Stone,250.0,4,3,PConc,5,3,Av,1,1709,5,1717,3,1,4,7,6,1,4,2006.0,2,3,908,3,3,3,169,39,0,0,0,0,0,0,7,2009,Normal,255500,0,0,0,2,1.5
554,67.0,8777,Inside,6,4,5,1949,2003,VinylSd,VinylSd,None,0.0,3,3,CBlock,0,0,NoBsmt,0,0,5,1126,2,1,4,5,6,0,0,2002.0,3,2,520,3,3,1,0,96,0,0,0,0,0,3,5,2009,Normal,108000,0,0,0,2,1.0
555,85.0,10625,Inside,24,7,5,2003,2004,VinylSd,VinylSd,BrkFace,292.0,4,3,PConc,4,3,NoExposure,6,998,5,2046,3,1,4,8,6,1,4,2003.0,2,3,871,3,3,3,320,62,0,0,0,0,0,0,8,2008,Normal,284000,0,0,0,4,0.75
556,58.0,6380,Inside,8,5,6,1922,1950,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,2,NoExposure,1,993,3,1048,2,1,3,5,6,1,4,1922.0,1,1,280,3,3,3,0,0,116,0,0,0,0,0,8,2006,Normal,113000,0,0,0,1,2.0
557,69.0,14850,Inside,10,5,5,1957,1957,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,NoExposure,3,1092,3,1092,2,1,3,6,6,1,3,1957.0,3,1,299,3,3,3,268,0,0,0,122,0,0,1,5,2006,Normal,141000,0,0,0,2,1.0
558,60.0,11040,Inside,2,4,6,1920,1950,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,NoExposure,3,637,4,1336,3,1,3,7,6,0,0,1994.0,1,1,570,3,3,3,0,47,120,0,0,0,0,0,9,2006,Normal,108000,0,0,0,2,1.5
559,57.0,21872,FR2,14,7,5,1996,1997,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,Gd,6,729,5,1446,3,1,3,6,6,1,3,1996.0,1,2,406,3,3,3,264,22,0,0,0,0,0,0,8,2008,Normal,175000,0,0,0,4,0.75
560,38.82912028362542,3196,Inside,19,7,5,2003,2004,VinylSd,VinylSd,BrkFace,18.0,4,3,PConc,4,3,Gd,1,1374,5,1557,2,1,4,7,6,1,3,2003.0,3,2,420,3,3,3,143,20,0,0,0,0,0,0,10,2006,Normal,234000,0,0,0,2,1.0
561,69.44449568809101,11341,Inside,12,5,6,1957,1996,Wd Sdng,Wd Sdng,BrkFace,180.0,3,3,CBlock,4,3,NoExposure,5,1392,3,1392,3,1,3,5,5,1,4,1957.0,1,2,528,3,3,3,0,0,0,0,95,0,0,0,5,2010,Normal,121500,0,0,0,3,1.0
562,77.0,10010,Inside,17,5,5,1974,1975,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,Av,5,1389,4,1389,2,1,3,6,6,1,3,1975.0,2,2,418,3,3,3,240,38,0,0,0,0,0,0,4,2006,Normal,170000,0,0,0,2,1.0
563,63.0,13907,Inside,6,5,6,1940,1969,Other,Other,None,0.0,3,3,CBlock,3,3,NoExposure,4,996,5,996,3,1,3,6,6,1,4,0.0,0,0,0,0,0,3,144,0,0,0,0,0,0,0,7,2008,Normal,108000,0,0,0,2,1.5
564,66.0,21780,Inside,6,6,7,1918,1950,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,Mn,1,1163,5,1674,4,1,3,8,6,1,4,1955.0,3,2,396,3,3,1,72,36,0,0,144,0,0,0,7,2008,Normal,185000,0,0,0,2,2.0
565,50.384501105358574,13346,CulDSac,18,7,5,1992,2000,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,NoExposure,6,1095,5,2295,4,1,4,9,6,1,3,1992.0,2,2,590,3,3,3,0,40,0,0,0,0,0,0,7,2006,Normal,268000,0,0,0,4,1.0
566,66.0,6858,Corner,1,6,4,1915,1950,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,4,3,NoExposure,1,806,3,1647,4,1,2,6,6,0,0,1920.0,1,1,216,3,3,3,0,66,136,0,0,0,0,0,5,2010,Normal,128000,0,0,0,3,1.3333333333333333
567,77.0,11198,Inside,25,9,5,2005,2007,VinylSd,VinylSd,BrkFace,245.0,4,3,PConc,4,4,NoExposure,1,1122,5,2504,4,1,5,11,6,1,4,2005.0,3,3,656,3,3,3,144,39,0,0,0,0,0,0,6,2008,Normal,325000,0,0,0,3,1.3333333333333333
