Id,LotFrontage,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtFinType1,TotalBsmtSF,HeatingQC,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MoSold,YrSold,SalePrice,Gar2,Shed,TenC,TotalBath,Bedroom/Bathroom,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Foundation_CBlock,Foundation_Other,Foundation_PConc,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_NoBsmt,BsmtExposure_NoExposure
392,71.0,12209,17,6,5,2001,2002,0.0,3,3,5,3,5,804,5,1961,3,1,4,7,6,1,3,2001.0,3,2,560,3,3,3,125,192,0,0,0,0,0,0,6,2009,215000,0,0,0,4,0.75,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
393,63.34515743492361,8339,10,5,7,1959,1959,0.0,3,3,0,0,0,0,3,882,3,1,3,5,6,0,0,1959.0,2,1,294,3,3,3,0,0,0,0,0,0,0,3,7,2007,106500,0,1200,0,1,3.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
394,61.77536963734182,7446,8,4,5,1941,1950,0.0,3,3,3,3,3,788,3,788,2,1,3,4,6,2,3,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,4,2006,100000,0,0,0,1,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
395,60.0,10134,3,5,6,1940,1950,0.0,3,3,3,3,1,735,4,1034,2,1,3,5,6,0,0,1940.0,1,1,240,3,3,3,0,39,0,0,0,0,0,0,7,2007,109000,0,0,0,1,2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
396,68.0,9571,6,5,6,1956,1956,0.0,3,3,3,3,4,1144,3,1144,3,1,3,6,6,0,0,1956.0,1,1,596,3,3,3,44,0,0,0,0,0,0,0,6,2010,129000,0,0,0,2,1.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
397,60.0,7200,20,5,5,1972,1972,0.0,3,3,3,3,3,894,3,894,2,1,3,6,6,0,0,1985.0,2,2,600,3,3,3,215,0,0,0,0,0,0,0,9,2009,123000,0,0,0,1,2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
398,69.0,7590,10,5,5,1962,1962,288.0,3,3,3,3,5,864,3,1812,4,1,3,8,6,1,3,1962.0,2,1,264,3,3,3,0,168,0,0,0,0,0,0,7,2007,169500,0,0,0,2,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
399,60.0,8967,2,5,2,1920,1950,0.0,3,2,2,1,1,961,4,1077,2,1,3,6,3,0,0,1920.0,1,1,338,1,1,1,0,0,0,0,0,0,0,0,11,2007,67000,0,0,0,1,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
400,65.0,8125,22,7,5,2006,2007,100.0,4,3,4,3,6,1092,5,1550,2,1,4,7,6,0,0,2007.0,3,2,438,3,3,3,0,168,0,0,0,0,0,0,10,2009,241000,0,0,0,3,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
401,38.0,14963,23,8,5,1996,1996,0.0,4,3,4,3,6,1260,5,1288,1,1,5,4,6,2,4,1996.0,3,2,500,3,3,3,120,30,0,0,224,0,0,0,12,2008,245500,0,0,0,3,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
402,65.0,8767,20,7,5,2005,2005,0.0,4,3,4,3,6,1310,5,1310,3,1,4,6,6,1,4,2005.0,3,2,400,3,3,3,0,0,0,0,0,0,0,0,7,2006,164990,0,0,0,2,1.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
403,60.0,10200,12,5,8,1940,1997,0.0,3,3,3,3,1,672,5,672,2,1,3,4,6,0,0,1940.0,1,1,240,3,3,1,168,0,0,0,0,0,0,4,8,2008,108000,0,0,0,1,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
404,93.0,12090,18,8,5,1998,1998,650.0,4,3,4,3,1,1141,4,2263,4,1,4,10,6,1,3,1998.0,3,2,420,3,3,3,144,123,0,0,0,0,0,0,7,2006,258000,0,0,0,3,1.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
405,75.48765534411106,10364,14,6,5,1995,1996,0.0,3,3,4,3,1,806,4,1572,3,1,3,7,6,1,3,1995.0,3,2,373,3,3,3,0,40,0,0,0,0,0,0,5,2007,168000,0,0,0,3,1.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
406,83.43269268305426,9991,12,4,4,1976,1993,0.0,3,3,3,3,4,1281,5,1620,3,1,3,8,6,1,3,1993.0,1,2,490,3,3,3,120,78,0,0,0,0,0,2,6,2009,150000,0,0,0,3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
407,51.0,10480,1,6,5,1936,1950,0.0,3,3,3,3,1,1064,5,1639,3,1,3,6,3,0,0,1936.0,1,1,240,3,3,3,0,0,0,0,0,0,0,0,3,2008,115000,0,0,0,1,3.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
408,63.0,15576,15,6,7,1915,1976,0.0,3,3,4,3,1,840,5,1680,4,1,3,8,6,0,0,1960.0,1,1,308,3,3,3,0,0,160,0,0,0,0,0,3,2008,177000,0,0,0,2,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
409,109.0,14154,24,7,5,2006,2006,350.0,4,3,5,4,1,1063,5,2172,3,1,4,9,6,1,4,2006.0,2,3,947,3,3,3,192,62,0,0,0,0,0,0,8,2007,280000,0,0,0,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
410,85.0,10800,22,8,5,2007,2008,100.0,4,3,5,3,6,1034,5,2078,3,1,5,8,6,1,4,2008.0,3,3,836,3,3,3,0,102,0,0,0,0,0,0,4,2008,339750,0,0,0,4,0.75,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
411,68.0,9571,6,5,3,1958,1958,0.0,3,2,3,2,1,1276,3,1276,3,1,3,5,5,0,0,1958.0,1,1,350,3,3,3,0,0,0,0,0,0,0,0,6,2009,60000,0,0,0,1,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
412,100.0,34650,14,5,5,1955,1955,0.0,3,3,3,3,3,1056,3,1056,3,1,3,5,6,0,0,1955.0,3,2,572,3,3,3,264,0,0,0,0,0,0,0,1,2006,145000,0,0,0,2,1.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
413,42.08648381432416,4403,22,7,5,2009,2009,432.0,5,3,5,3,6,1470,5,1478,2,1,4,7,6,1,4,2009.0,3,2,484,3,3,3,0,144,0,0,0,0,0,0,6,2010,222000,0,0,0,4,0.5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
414,56.0,8960,3,5,6,1927,1950,0.0,3,3,3,3,1,1008,4,1028,2,1,3,5,6,1,4,1927.0,1,2,360,3,3,3,0,0,130,0,0,0,0,0,3,2010,115000,0,0,0,1,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
415,59.0,11228,13,7,5,1993,1993,0.0,4,3,4,3,4,1080,5,2097,3,1,4,9,6,1,3,1993.0,1,3,678,3,3,3,196,187,0,0,0,0,0,0,12,2008,228000,0,0,0,4,0.75,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
416,73.0,8899,14,7,5,2007,2007,0.0,4,3,4,3,6,1340,5,1340,3,1,4,6,6,0,0,2007.0,3,2,396,3,3,3,100,30,0,0,0,0,0,0,8,2007,181134,0,0,0,2,1.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
417,74.0,7844,12,6,7,1978,1978,203.0,3,3,3,3,5,672,3,1400,3,1,3,6,6,1,3,1978.0,3,2,440,3,3,3,0,0,0,0,0,0,0,0,3,2006,149500,0,0,0,2,1.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
418,86.0,22420,15,6,6,1918,1950,0.0,3,3,4,3,4,1370,3,2624,4,1,3,10,6,1,4,1918.0,1,3,864,3,3,1,0,0,0,0,0,0,0,0,11,2007,239000,0,0,0,4,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
419,60.0,8160,6,5,6,1940,1950,0.0,3,3,3,3,5,756,2,1134,3,1,3,7,6,0,0,1940.0,1,1,240,3,3,2,0,0,0,0,0,0,0,0,4,2007,126000,0,0,0,3,1.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
420,65.0,8450,10,5,6,1968,1968,0.0,3,3,3,3,4,1056,5,1056,3,1,3,6,6,1,2,1968.0,1,1,304,3,3,3,0,85,184,0,0,0,0,0,7,2010,142000,0,0,0,2,1.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
421,78.0,7060,17,7,5,1997,1998,200.0,3,4,4,4,6,1344,5,1344,2,2,3,8,6,0,0,1997.0,3,4,784,3,3,3,0,0,0,0,0,0,0,0,11,2008,206300,0,0,0,4,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
422,90.7630300886507,16635,9,6,7,1977,2000,126.0,4,3,4,3,5,1602,4,1602,3,1,4,8,6,1,3,1977.0,3,2,529,3,3,3,240,0,0,0,0,0,0,0,6,2009,215000,0,0,0,3,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
423,100.0,21750,17,5,5,1954,1954,0.0,3,3,3,3,1,988,5,988,2,1,3,4,6,0,0,1954.0,2,2,520,3,3,1,0,0,0,0,0,0,0,0,2,2008,113000,0,0,0,1,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
424,80.0,9200,18,8,5,1998,1998,473.0,4,3,4,3,6,1470,4,2630,4,1,4,8,6,1,3,1998.0,3,3,696,3,3,3,0,66,0,0,0,0,0,0,6,2008,315000,0,0,0,4,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
425,72.0,9000,10,6,5,1956,1956,74.0,3,3,4,3,2,1196,4,1196,2,1,3,6,6,1,4,1956.0,2,1,297,3,3,3,0,44,0,0,0,0,0,0,5,2008,139000,0,0,0,2,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
426,60.0,3378,3,7,8,1946,1992,0.0,3,4,3,3,1,651,4,1389,3,1,3,6,6,2,4,1947.0,1,1,240,3,3,2,0,0,126,0,0,0,0,0,9,2009,135000,0,0,0,2,1.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
427,82.2372687713424,12800,13,7,5,1989,1989,145.0,4,3,4,3,6,1518,4,1644,2,1,4,5,6,1,3,1989.0,3,2,569,3,3,3,80,0,0,0,396,0,0,0,8,2009,275000,0,0,0,4,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
428,77.0,8593,10,4,6,1957,1957,0.0,3,3,3,3,3,907,5,907,3,1,3,5,6,0,0,1964.0,1,1,352,3,3,3,0,0,0,0,0,0,0,0,7,2008,109008,0,0,0,1,3.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
429,64.0,6762,20,7,5,2007,2007,108.0,4,3,4,3,6,1208,5,1208,2,1,4,6,6,0,0,2007.0,2,2,628,3,3,3,105,54,0,0,0,0,0,0,9,2007,195400,0,0,0,3,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
430,130.0,11457,21,6,5,1988,1988,0.0,3,3,4,3,6,1392,3,1412,3,1,4,6,6,1,3,1988.0,1,2,576,3,3,3,0,0,169,0,0,0,0,0,3,2009,175000,0,0,0,3,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
431,21.0,1680,4,6,5,1971,1971,232.0,3,3,3,3,5,483,3,987,2,1,3,4,6,0,0,1971.0,1,1,264,3,3,3,0,0,0,0,0,0,0,0,7,2008,85400,0,0,0,2,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
432,60.0,5586,3,6,7,1920,1998,0.0,3,3,3,3,1,901,4,1198,4,1,3,7,6,0,0,0.0,0,0,0,0,0,1,0,98,0,0,0,0,0,3,9,2008,79900,0,0,0,1,4.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
433,24.0,1920,4,5,5,1971,1971,376.0,3,3,3,3,5,765,5,1365,2,1,3,6,6,0,0,1971.0,1,2,440,3,3,3,240,36,0,0,0,0,0,0,8,2007,122500,0,0,0,3,0.6666666666666666,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
434,100.0,10839,14,6,5,1997,1998,0.0,3,3,4,3,1,926,5,1604,3,1,3,7,6,1,3,1997.0,3,2,470,3,3,3,0,36,0,0,0,0,0,0,7,2008,181000,0,0,0,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
435,21.0,1890,7,4,7,1972,1972,0.0,3,4,4,3,5,630,4,630,1,1,3,3,6,0,0,0.0,0,0,0,0,0,3,88,0,0,0,0,0,0,0,6,2008,81000,0,0,0,2,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
436,43.0,10667,20,7,6,1996,1996,0.0,4,3,4,3,6,799,5,1661,3,1,4,6,6,1,3,1996.0,2,2,550,3,3,3,158,61,0,0,0,0,0,0,4,2009,212000,0,0,0,4,0.75,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
437,40.0,4400,3,6,8,1920,1950,0.0,3,3,2,3,1,648,3,1118,2,1,3,6,6,0,0,1990.0,1,2,440,3,3,3,0,0,0,0,0,0,0,0,10,2006,116000,0,0,0,1,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
438,50.0,6000,8,6,7,1926,2004,0.0,4,3,3,3,1,884,4,904,2,1,3,4,6,0,0,1926.0,1,1,180,3,3,3,0,0,105,0,0,0,0,0,1,2009,119000,0,0,0,1,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
439,40.0,4280,15,5,6,1913,2002,0.0,3,3,3,3,2,440,3,694,2,1,4,4,6,1,4,1990.0,1,1,352,4,3,2,0,0,34,0,0,0,0,3,3,2007,90350,0,0,0,1,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
440,67.0,12354,6,6,8,1920,2000,0.0,3,3,3,2,1,684,4,1196,3,1,4,7,6,0,0,2005.0,1,2,528,3,3,3,0,46,0,0,0,0,0,4,8,2009,110000,0,800,0,1,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
441,105.0,15431,24,10,5,2008,2008,200.0,5,3,5,3,6,3094,5,2402,2,1,5,10,6,2,4,2008.0,3,3,672,3,3,3,0,72,0,0,170,0,0,0,4,2009,555000,0,0,0,3,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
442,92.0,12108,6,4,4,1955,1955,270.0,3,3,3,3,5,1440,3,1440,4,2,2,8,6,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,2008,118000,0,0,0,2,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
443,52.0,6240,8,5,7,1930,1992,0.0,3,3,3,3,1,1078,3,1573,3,1,3,8,6,1,4,1930.0,1,2,360,3,3,2,0,0,0,0,0,0,0,0,6,2008,162900,0,0,0,2,1.5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
444,53.0,3922,19,7,5,2006,2007,72.0,4,3,5,3,1,1258,5,1258,2,1,4,6,6,1,4,2007.0,3,3,648,3,3,3,144,16,0,0,0,0,0,0,6,2007,172500,0,0,0,2,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
445,70.0,8750,20,7,5,1994,1995,0.0,4,4,4,3,6,915,5,1908,4,1,4,8,6,1,3,1994.0,1,2,493,3,3,3,144,133,0,0,0,0,0,0,7,2008,210000,0,0,0,4,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
446,73.0,9855,6,6,5,1956,1956,0.0,3,3,3,3,1,1436,2,1689,3,1,3,7,6,1,4,1956.0,1,2,480,3,3,3,0,0,0,0,0,0,0,3,11,2009,127500,0,0,0,1,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
447,137.0,16492,10,6,6,1966,2002,0.0,4,3,3,3,5,1517,5,1888,2,1,4,6,5,1,4,1966.0,3,2,578,3,3,3,0,0,0,0,0,0,0,0,6,2010,190000,0,0,0,3,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
448,94.90669982688732,11214,14,7,5,1998,1999,0.0,4,3,4,3,1,930,4,1886,4,1,4,10,6,1,3,1998.0,3,2,431,3,3,3,89,0,0,0,0,0,0,0,7,2006,199900,0,0,0,3,1.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
449,50.0,8600,2,6,6,1937,1950,0.0,3,3,3,3,1,780,3,1376,3,1,3,7,6,1,4,1937.0,1,1,198,3,3,1,0,0,0,0,0,0,0,0,6,2006,119500,0,0,0,2,1.5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
450,50.0,6000,3,3,7,1948,2002,0.0,3,4,3,3,5,649,5,1183,2,1,3,6,6,0,0,1981.0,1,1,308,3,3,3,0,176,0,0,0,0,0,0,6,2007,120000,0,0,0,2,1.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
451,70.0,5684,3,6,8,1930,2005,0.0,3,3,3,3,1,813,5,813,2,1,4,5,6,0,0,1932.0,1,1,270,2,2,1,0,113,0,0,0,0,0,0,6,2006,110000,0,0,0,1,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
452,62.0,70761,16,7,5,1975,1975,0.0,3,3,4,3,5,1533,3,1533,2,1,4,5,6,2,3,1975.0,1,2,576,3,3,3,200,54,0,0,0,0,0,0,12,2006,280000,0,0,0,3,0.6666666666666666,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
453,78.4155556428792,9303,21,6,5,1996,1997,42.0,4,3,5,3,5,872,5,1756,3,1,3,7,6,0,0,1996.0,3,2,422,3,3,3,144,122,0,0,0,0,0,0,7,2007,204000,0,0,0,4,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
454,75.0,9000,22,8,5,2008,2008,0.0,4,3,4,3,1,768,5,1590,3,1,4,6,6,0,0,2008.0,2,2,676,3,3,3,0,30,0,0,0,0,0,0,6,2009,210000,0,0,0,3,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
455,63.0,9297,17,5,5,1976,1976,0.0,3,3,3,3,5,1728,3,1728,4,2,3,8,6,0,0,1976.0,1,2,560,3,3,3,0,0,0,0,0,0,0,0,7,2006,188000,0,0,0,4,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
456,80.0,9600,9,7,6,1973,1973,320.0,3,3,3,3,5,1242,2,1242,3,1,3,6,6,1,3,1973.0,1,2,528,3,3,3,0,0,0,0,0,0,0,0,9,2007,175500,0,0,0,2,1.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
457,34.0,4571,3,5,5,1916,1950,0.0,3,3,3,3,1,624,2,1344,4,1,3,7,6,0,0,1916.0,1,3,513,2,2,3,0,0,96,0,0,0,0,0,5,2008,98000,0,0,0,1,4.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
458,49.773311445894194,53227,16,4,6,1954,1994,0.0,3,3,4,3,4,1364,5,1663,2,1,4,6,6,2,4,1954.0,3,2,529,3,3,3,224,137,0,0,0,0,0,0,3,2008,256000,0,0,0,2,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
459,44.35932787196425,5100,3,8,7,1925,1996,0.0,3,4,3,3,1,588,2,1666,3,1,4,7,6,1,4,1925.0,1,1,228,3,3,3,192,63,0,0,0,0,0,3,6,2008,161000,0,0,0,1,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
460,60.66264010625566,7015,8,5,4,1950,1950,161.0,3,3,3,3,2,709,3,1203,3,1,4,5,6,1,3,1950.0,1,1,352,3,3,3,0,0,248,0,0,0,0,0,7,2009,110000,0,0,0,2,1.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
461,75.0,8004,22,8,5,2009,2009,110.0,4,3,4,3,6,832,5,1935,3,1,3,8,6,0,0,2009.0,3,2,552,3,3,3,0,150,0,0,0,0,0,0,12,2009,263435,0,0,0,4,0.75,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
462,60.0,7200,1,7,9,1936,2007,0.0,4,4,4,4,5,560,5,1135,3,1,4,6,6,0,0,1971.0,2,2,576,3,3,3,256,0,0,0,0,0,0,3,4,2009,155000,0,0,0,2,1.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
463,60.0,8281,12,5,5,1965,1965,0.0,3,3,3,3,3,864,4,864,3,1,3,5,6,1,1,1965.0,1,1,360,3,3,3,0,0,236,0,0,0,0,2,12,2009,62383,0,0,0,1,3.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
464,74.0,11988,15,6,7,1934,1995,0.0,3,3,3,3,2,715,2,1660,3,1,3,6,6,1,4,1939.0,1,1,240,3,3,3,0,0,0,0,0,0,0,0,8,2008,188700,0,0,0,2,1.5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
465,60.0,8430,20,5,5,1978,1978,136.0,3,3,4,3,3,1040,3,1040,3,1,3,5,6,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,2009,124000,0,0,0,2,1.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
466,38.222997103413974,3072,19,7,5,2004,2004,18.0,4,3,4,3,1,1375,5,1414,2,1,4,6,6,1,3,2004.0,3,2,398,3,3,3,144,20,0,0,0,0,0,0,5,2006,178740,0,0,0,2,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
467,85.0,10628,10,7,5,1970,1970,0.0,3,4,3,4,6,1277,3,1277,2,1,3,5,6,1,1,1970.0,1,2,526,3,3,3,0,0,0,0,176,0,0,2,4,2007,167000,0,0,0,2,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
468,79.0,9480,10,5,7,1942,1995,224.0,3,3,3,3,2,728,5,1644,3,1,4,7,6,2,4,1942.0,1,1,312,3,3,3,168,0,0,0,0,0,0,0,6,2007,146500,0,0,0,2,1.5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
469,98.0,11428,24,8,5,2006,2006,248.0,4,3,4,3,1,1626,5,1634,3,1,4,7,6,1,4,2006.0,2,3,866,3,3,3,0,44,0,0,0,0,0,0,5,2007,250000,0,0,0,2,1.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
